S,tA,tB,synA,synB
"(np.int64(0), np.int64(17), np.int64(21), np.int64(39))",8.223476878393114,6.947357951074419,0.001641396138050033,0.009712946882744267
"(np.int64(0), np.int64(17), np.int64(26), np.int64(29))",4.178426851890542,4.6281806914277865,0.018448264428215233,0.019079493210150678
"(np.int64(0), np.int64(17), np.int64(27), np.int64(30))",10.495462381430617,3.980608059168543,0.07456942917338893,0.018369044789738997
"(np.int64(0), np.int64(17), np.int64(27), np.int64(40))",8.506864641477344,6.061241228362642,-0.0032986884113269666,0.011111317671362975
"(np.int64(0), np.int64(17), np.int64(30), np.int64(37))",4.387132128715089,4.572647602463011,0.03206218504469127,0.021726921811069277
"(np.int64(0), np.int64(18), np.int64(19), np.int64(32))",2.1410029468161875,2.8391542922647184,0.02119486311610641,0.00933308227546481
"(np.int64(0), np.int64(18), np.int64(23), np.int64(26))",4.010268240494972,2.5798438507434165,0.01584015639699443,0.012019935439049001
"(np.int64(0), np.int64(18), np.int64(27), np.int64(41))",7.206746746154909,3.5653769091023126,0.002305166225933908,0.002409999327079637
"(np.int64(0), np.int64(18), np.int64(29), np.int64(31))",5.482741755479622,3.9901477656878077,0.03023248323811445,0.022940666257551867
"(np.int64(0), np.int64(18), np.int64(31), np.int64(32))",3.0913875362159446,4.640028285023457,0.00449656253664954,0.004247880240898838
"(np.int64(0), np.int64(18), np.int64(31), np.int64(37))",2.5669540910275366,2.614048127820495,0.04843746981653552,0.03691626844621343
"(np.int64(0), np.int64(18), np.int64(32), np.int64(35))",2.1928664407336886,2.2020510754343743,0.029527949926996366,0.025106860864189562
"(np.int64(0), np.int64(18), np.int64(34), np.int64(42))",2.7999493198084298,2.4801501010501976,0.03481645329473837,0.019755607873113035
"(np.int64(0), np.int64(18), np.int64(37), np.int64(42))",2.413759816782777,3.1265383363172856,0.02509399791505007,0.017821395377367932
"(np.int64(0), np.int64(18), np.int64(39), np.int64(41))",4.722462323912312,3.06706990353726,0.003965778181390989,0.0015932207075027849
"(np.int64(0), np.int64(19), np.int64(22), np.int64(25))",5.513050726531809,5.552695111010657,0.031827717732352157,0.02558534472256746
"(np.int64(0), np.int64(19), np.int64(22), np.int64(30))",3.046339133201383,5.0661290536301475,0.037257993320884863,0.04205093221320755
"(np.int64(0), np.int64(19), np.int64(27), np.int64(43))",4.8060372805333085,6.92271928303906,-0.0002067025626280028,0.023760690534710194
"(np.int64(0), np.int64(19), np.int64(29), np.int64(36))",4.285440707999516,4.22595838583623,0.07660336991160166,0.021618272713740172
"(np.int64(0), np.int64(19), np.int64(32), np.int64(42))",6.306147207255151,6.916235742793048,0.018442988878874855,0.032730830528850174
"(np.int64(0), np.int64(19), np.int64(33), np.int64(43))",4.204891339698152,3.6427422286919118,0.02714003430152767,0.020236150298553857
"(np.int64(0), np.int64(20), np.int64(21), np.int64(41))",2.9336114988206985,4.217286019277264,-0.0005792610357882033,0.0022994766666717403
"(np.int64(0), np.int64(20), np.int64(23), np.int64(29))",13.968459699269339,3.1634399755497147,0.022787728490766712,0.01057972966950349
"(np.int64(0), np.int64(20), np.int64(24), np.int64(27))",10.79019132742522,6.060731093084982,-4.047602567969211e-05,0.023709819727344872
"(np.int64(0), np.int64(20), np.int64(29), np.int64(39))",13.854833672161675,4.508778640194619,0.03526734760517891,0.03458080890833237
"(np.int64(0), np.int64(21), np.int64(23), np.int64(28))",8.368446115241282,3.2302233882785023,0.016990394196660707,0.009211051847577645
"(np.int64(0), np.int64(21), np.int64(28), np.int64(30))",5.460493992050789,5.352253579403242,0.008539387140022892,0.025276838268336377
"(np.int64(0), np.int64(21), np.int64(28), np.int64(39))",1.7541449182665358,6.110329875130095,0.009417863353212486,0.008982008081221515
"(np.int64(0), np.int64(21), np.int64(30), np.int64(38))",12.563279580695333,3.062607364823144,0.0,0.012871048727438716
"(np.int64(0), np.int64(21), np.int64(31), np.int64(39))",4.8805676510133,19.093093958099526,0.001742013015303412,0.011449907234547418
"(np.int64(0), np.int64(22), np.int64(24), np.int64(33))",3.7431391798017004,2.7704886038677046,0.024888304219801705,0.011471714220748441
"(np.int64(0), np.int64(22), np.int64(25), np.int64(34))",3.235883369598737,4.923413639398007,0.018916833432052194,0.021848992301654824
"(np.int64(0), np.int64(22), np.int64(28), np.int64(40))",2.382820322234707,3.265817701631687,0.013501934794659887,0.018714791622125193
"(np.int64(0), np.int64(22), np.int64(30), np.int64(42))",4.400976483695434,4.955573207083042,0.007374709227762843,0.020324427565351688
"(np.int64(0), np.int64(22), np.int64(31), np.int64(40))",2.5230669706095346,1.7680283163598889,0.03453705282518871,0.0369342260030473
"(np.int64(0), np.int64(22), np.int64(36), np.int64(43))",2.041290821050397,2.5547583906577644,0.00896950511171446,0.015071091902730926
"(np.int64(0), np.int64(23), np.int64(26), np.int64(36))",7.414552015266875,2.980779963895672,0.012477953207158055,0.011261772661471325
"(np.int64(0), np.int64(23), np.int64(30), np.int64(39))",11.959501440706212,8.570265138785347,-0.003817312174952181,0.01871685688572322
"(np.int64(0), np.int64(23), np.int64(30), np.int64(42))",2.210881922035258,3.155242100428573,0.010236898969822605,0.008006154011401923
"(np.int64(0), np.int64(23), np.int64(32), np.int64(41))",1.3795572344799885,2.0307746686039017,0.006027960821750056,0.018697481092704638
"(np.int64(0), np.int64(23), np.int64(33), np.int64(43))",2.3738891673496645,1.699299760329512,0.018790915291336696,0.010486685554775943
"(np.int64(0), np.int64(23), np.int64(36), np.int64(42))",4.585206443408074,3.946851408121158,0.006222610932531847,0.007077475877464323
"(np.int64(0), np.int64(24), np.int64(26), np.int64(29))",6.824593488611165,7.623689719010928,0.031687684423151286,0.011768706952657637
"(np.int64(0), np.int64(24), np.int64(37), np.int64(39))",10.869645313237177,2.0702823054410735,0.01400160657058347,0.013144530894601991
"(np.int64(0), np.int64(24), np.int64(38), np.int64(43))",8.042661989627936,7.775693402124246,0.031932089260102825,0.028601875861278825
"(np.int64(0), np.int64(25), np.int64(32), np.int64(36))",4.908338770514908,2.11540895456454,0.018411859915117512,0.011915424597665925
"(np.int64(0), np.int64(26), np.int64(31), np.int64(37))",2.168397826536887,2.6022522306166853,0.011165287136825186,0.010033270912351289
"(np.int64(0), np.int64(26), np.int64(31), np.int64(41))",2.9299135048287472,2.229024855082873,0.007268323898792062,0.01125046617312675
"(np.int64(0), np.int64(26), np.int64(34), np.int64(35))",3.7464708232015647,4.077958262136455,0.0027932720843087955,0.00012259688843985206
"(np.int64(0), np.int64(26), np.int64(35), np.int64(42))",3.8199095219128494,3.0862985047263973,0.018083639729732592,0.01766255505912029
"(np.int64(0), np.int64(28), np.int64(39), np.int64(40))",2.1888651499233767,7.134823786842663,0.04383566147848306,0.040092991040810655
"(np.int64(0), np.int64(29), np.int64(30), np.int64(38))",13.15906710892797,11.254593307805964,0.07664808429565473,0.017349904615159173
"(np.int64(0), np.int64(29), np.int64(32), np.int64(34))",5.5029788605718615,2.2356611069672256,0.033388520751861606,0.020833901401117294
"(np.int64(0), np.int64(29), np.int64(32), np.int64(42))",3.5622626659381353,2.772537283589839,0.01589558944642,0.02598039510002459
"(np.int64(0), np.int64(29), np.int64(34), np.int64(37))",3.454560100142996,4.3326834566533945,0.018366245486596045,0.025951612095894583
"(np.int64(0), np.int64(30), np.int64(33), np.int64(41))",1.9972779889679153,2.209282897720293,0.00681496377964208,0.003841095919790205
"(np.int64(0), np.int64(30), np.int64(34), np.int64(35))",9.710230833873805,7.227434439302788,0.0015927480902677704,0.00014940201968538513
"(np.int64(0), np.int64(30), np.int64(36), np.int64(39))",7.365364943838509,9.276521514984427,0.005337090340715833,0.0234042088867078
"(np.int64(0), np.int64(30), np.int64(37), np.int64(38))",6.213605062000419,7.787663404086899,0.012942018497115293,0.029572075294982625
"(np.int64(0), np.int64(30), np.int64(41), np.int64(43))",2.8081110947667876,7.660323423128618,0.011067559303240548,0.005847774485628454
"(np.int64(0), np.int64(31), np.int64(33), np.int64(36))",6.506638159703214,6.152170284059727,0.029908646488084223,0.017675192906544845
"(np.int64(0), np.int64(33), np.int64(36), np.int64(41))",1.845539609417082,2.3293979964986047,0.008160839135916476,0.016137326356411408
"(np.int64(0), np.int64(33), np.int64(40), np.int64(42))",8.092192997900618,6.951906926357782,0.05294919137361209,0.05255639729576966
"(np.int64(0), np.int64(36), np.int64(40), np.int64(43))",9.417760638383497,4.858820291126303,0.007258255346322406,0.003989097640519801
"(np.int64(0), np.int64(37), np.int64(39), np.int64(43))",4.606034071586254,5.205227068360981,0.02177324363190858,0.01982238548657389
"(np.int64(1), np.int64(2), np.int64(3), np.int64(30))",3.3620259967865507,3.7218154541696156,0.018835033544569613,0.025037652171998603
"(np.int64(1), np.int64(2), np.int64(5), np.int64(43))",5.385210031546572,5.67480212664356,0.0256895069887888,0.006172697625568713
"(np.int64(1), np.int64(2), np.int64(7), np.int64(8))",6.702249383679033,8.1684390304289,0.022425049203197545,0.01151435861735195
"(np.int64(1), np.int64(2), np.int64(7), np.int64(13))",9.095210232128153,5.827126965037545,0.02997369949729589,0.024594662132328526
"(np.int64(1), np.int64(2), np.int64(7), np.int64(37))",4.000112356675092,5.0187858313238465,0.024359700675073315,0.015383797288243017
"(np.int64(1), np.int64(2), np.int64(8), np.int64(24))",2.4696705764567195,6.718455462559139,0.012793065350024002,0.016927721490490155
"(np.int64(1), np.int64(2), np.int64(8), np.int64(29))",2.4517912292194763,3.5608728864567483,0.006972931786947023,0.0249322640207712
"(np.int64(1), np.int64(2), np.int64(9), np.int64(21))",9.943762375745468,4.5219690511257005,0.0030365182638599775,0.026215168332349603
"(np.int64(1), np.int64(2), np.int64(11), np.int64(35))",4.802411914023277,3.9783422322116007,0.0298201613291742,0.030185957314515233
"(np.int64(1), np.int64(2), np.int64(11), np.int64(38))",7.387610697657467,6.432312702124188,0.025902630822837835,0.02751361846772704
"(np.int64(1), np.int64(2), np.int64(12), np.int64(21))",8.71625934008456,2.6712898119784834,-0.0019581214111541456,0.033662624008691466
"(np.int64(1), np.int64(2), np.int64(13), np.int64(32))",5.758527122063021,7.0021859315384996,0.041642583556637414,0.055580693907387846
"(np.int64(1), np.int64(2), np.int64(14), np.int64(35))",4.624403771295415,5.708435196706696,0.05347081108255458,0.06903235584019496
"(np.int64(1), np.int64(2), np.int64(15), np.int64(18))",12.253162118042402,13.753111412873066,0.021082054489156787,0.020653261801143463
"(np.int64(1), np.int64(2), np.int64(17), np.int64(19))",8.12260358805586,5.143263686948671,0.06761469938069975,0.0591213875787191
"(np.int64(1), np.int64(2), np.int64(19), np.int64(29))",3.3811402314308965,5.736553627599027,0.05305784412671766,0.021661712010773493
"(np.int64(1), np.int64(2), np.int64(22), np.int64(32))",1.1445365834472074,2.297384192377951,0.013128162733445747,0.02470497936945859
"(np.int64(1), np.int64(2), np.int64(23), np.int64(27))",5.176697975570941,5.987202855273036,-0.0015838029285454303,0.01341342988166494
"(np.int64(1), np.int64(2), np.int64(24), np.int64(30))",4.881154534279109,4.0596588331196815,0.017912637780100105,0.018270314199415827
"(np.int64(1), np.int64(2), np.int64(27), np.int64(43))",3.8163063205310497,6.647578538744402,-0.0001726680798628255,0.04604904511049879
"(np.int64(1), np.int64(2), np.int64(29), np.int64(35))",5.613210622034122,7.6896083240316315,0.043922781640206354,0.017127528318108265
"(np.int64(1), np.int64(3), np.int64(4), np.int64(32))",9.635507250519526,8.707106579838554,0.03320620698159693,0.02584496721877716
"(np.int64(1), np.int64(3), np.int64(7), np.int64(19))",8.184815110017759,7.285461239084586,0.09090699207972952,0.09616969138591447
"(np.int64(1), np.int64(3), np.int64(7), np.int64(31))",3.179095786498389,2.727417360406922,0.056726568562670554,0.035572370495658645
"(np.int64(1), np.int64(3), np.int64(10), np.int64(33))",5.2861578835353775,2.8985829327304433,0.055359568100465384,0.0435355036327878
"(np.int64(1), np.int64(3), np.int64(11), np.int64(37))",4.206568319564027,3.036316508694352,0.0508782926289878,0.03515314741753928
"(np.int64(1), np.int64(3), np.int64(15), np.int64(29))",2.1080797141791914,3.380180596912166,0.04683407820242147,0.025371242653718484
"(np.int64(1), np.int64(3), np.int64(15), np.int64(36))",3.3911387615227726,5.321498530588516,0.015847205477961257,0.023913009532557483
"(np.int64(1), np.int64(3), np.int64(16), np.int64(38))",4.47040731485268,4.446293458465159,0.06644014529973652,0.033066618718027074
"(np.int64(1), np.int64(3), np.int64(16), np.int64(41))",3.4446165157843645,3.1743054766260848,0.0031533186794560075,0.00469991509023826
"(np.int64(1), np.int64(3), np.int64(17), np.int64(34))",3.6994435513456,3.530094800716389,0.022953972878573148,0.02600724565656698
"(np.int64(1), np.int64(3), np.int64(17), np.int64(41))",5.036808132345907,2.522537322151209,0.008091157154216488,0.009742998279252069
"(np.int64(1), np.int64(3), np.int64(18), np.int64(37))",3.9906917442105305,4.015827974314223,0.0210845806512433,0.017578300463792718
"(np.int64(1), np.int64(3), np.int64(18), np.int64(38))",5.582521747264934,7.695236727412518,0.05200720146444049,0.04968493481152425
"(np.int64(1), np.int64(3), np.int64(19), np.int64(25))",6.978573857004824,1.964187201706643,0.012433002961222517,0.010982244852688616
"(np.int64(1), np.int64(3), np.int64(19), np.int64(41))",5.95167452924672,1.9838278647394842,0.0044233133075838316,0.004874434762242141
"(np.int64(1), np.int64(3), np.int64(20), np.int64(25))",7.137026015244894,1.9897939567209306,0.010423243917212721,0.012672550573739172
"(np.int64(1), np.int64(3), np.int64(20), np.int64(37))",4.296200474413263,5.074584885294162,0.02059072890475655,0.015914862941171615
"(np.int64(1), np.int64(3), np.int64(21), np.int64(29))",2.8174914405957647,2.26459572035819,0.0,0.01474407757931695
"(np.int64(1), np.int64(3), np.int64(22), np.int64(34))",3.8613903235286915,3.9096606178895885,0.01825285852882985,0.018016505993412424
"(np.int64(1), np.int64(3), np.int64(26), np.int64(41))",3.177154414778233,4.822544743150237,0.010148858263242078,0.008496826978695915
"(np.int64(1), np.int64(3), np.int64(26), np.int64(43))",2.265965169935456,2.511206534535666,0.023524115959508318,0.03161434170329536
"(np.int64(1), np.int64(3), np.int64(30), np.int64(32))",3.044998517024176,3.005121662059138,0.020450144273724047,0.05602545348442778
"(np.int64(1), np.int64(3), np.int64(35), np.int64(36))",4.137095759721676,3.9504017751255924,0.003338175665658638,0.00010463773869018311
"(np.int64(1), np.int64(4), np.int64(5), np.int64(31))",3.754755585384577,6.146216470527788,0.038294737258321776,0.04025050339545422
"(np.int64(1), np.int64(4), np.int64(6), np.int64(40))",9.26644932467885,10.000320850311493,0.0339886319586058,0.02281819643088212
"(np.int64(1), np.int64(4), np.int64(8), np.int64(20))",4.731791022485804,7.0635443821631405,0.020230412676230602,0.021919622483559498
"(np.int64(1), np.int64(4), np.int64(9), np.int64(17))",2.973126985543309,2.8830978659210413,0.03942798966309291,0.027098399324899214
"(np.int64(1), np.int64(4), np.int64(9), np.int64(28))",1.5357118194868309,2.774396657150169,0.024656698040378955,0.024272560777370056
"(np.int64(1), np.int64(4), np.int64(12), np.int64(15))",3.02341620100066,4.430551913439221,0.03583879253347899,0.037259128032765765
"(np.int64(1), np.int64(4), np.int64(16), np.int64(28))",3.831596090177803,4.0705178647297,0.04278145604466799,0.02932779605658198
"(np.int64(1), np.int64(4), np.int64(16), np.int64(34))",2.5236789399579695,5.097890602385342,0.04057659140941261,0.03476563514450426
"(np.int64(1), np.int64(4), np.int64(16), np.int64(39))",3.1907047906350456,5.777599290798116,0.04146930643910007,0.027757898016260385
"(np.int64(1), np.int64(4), np.int64(19), np.int64(38))",8.71340636957599,8.35057595865565,0.01604569518834631,0.04522830702651659
"(np.int64(1), np.int64(4), np.int64(19), np.int64(39))",5.9609658321476156,7.0079092338536455,0.02444399355923299,0.0307035599696307
"(np.int64(1), np.int64(4), np.int64(20), np.int64(23))",4.893262352420194,8.636458917712288,0.00621684382829768,0.022407703175641336
"(np.int64(1), np.int64(4), np.int64(21), np.int64(26))",5.3078371129310336,7.028546529005309,0.004184237865151652,0.018866978416689273
